order_id,order_hour,distance_km,prep_time_min,delivery_time_min,order_value,surge_multiplier,rating,cuisine,traffic_level,weather
1577,13,4.3,13,68,51.61,1.5,4.4,Indian,Low,Clear
1578,14,9.55,34,53,52.41,1.0,3.8,American,Medium,Clear
1579,8,12.53,28,21,38.89,1.0,4.5,Indian,Low,Clear
1580,14,3.26,8,18,56.05,1.2,4.1,American,Medium,Rain
1581,16,13.8,18,29,32.5,1.2,3.8,Mexican,Low,Clear
1582,23,8.53,29,62,53.9,1.2,3.8,Mexican,Low,Clear
1583,3,4.84,8,20,29.97,2.0,4.4,Chinese,High,Storm
1584,11,6.75,29,87,20.25,1.2,4.7,Mexican,Medium,Clear
1585,4,5.03,14,49,55.4,1.0,4.0,Indian,Medium,Clear
1586,4,11.01,39,86,26.34,1.5,4.5,Italian,Medium,Rain
1587,10,12.05,11,85,32.69,1.0,5.0,Chinese,Low,Rain
1588,5,12.58,17,82,23.09,1.0,3.6,American,Medium,Clear
1589,6,14.79,8,72,41.46,1.0,4.4,Mexican,High,Clear
1590,23,11.97,18,33,59.73,1.0,4.6,Chinese,Low,Clear
1591,13,9.22,22,76,6.4,1.0,4.2,Chinese,Medium,Rain
1592,23,5.42,12,85,54.49,1.0,4.8,Chinese,Low,Clear
1593,10,8.4,36,24,5.22,1.0,5.0,Mexican,Low,Clear
1594,12,1.1,31,39,25.03,1.5,4.4,American,High,Clear
1595,1,11.3,27,58,14.27,1.5,4.1,Chinese,Medium,Clear
1596,6,6.97,11,72,46.65,1.0,4.7,Chinese,Low,Storm
1597,19,0.79,16,39,7.78,1.5,4.6,Chinese,Low,Rain
1598,3,1.41,29,54,35.44,1.0,2.9,Thai,Medium,Storm
1599,7,6.12,7,84,21.22,1.5,4.2,Mexican,Medium,Clear
1600,19,8.96,30,24,12.35,1.0,4.0,Thai,Low,Rain
1601,21,7.23,8,80,47.45,1.0,4.4,Indian,Medium,Clear
1602,20,9.48,19,39,16.96,1.0,4.1,American,Medium,Clear
1603,18,7.46,36,85,17.3,1.0,4.2,Chinese,Low,Clear
1604,12,10.09,33,25,20.13,1.0,3.8,Thai,Medium,Rain
1605,13,3.68,14,50,37.27,1.0,4.6,Chinese,Low,Clear
1606,9,2.14,25,63,41.28,1.0,5.0,Thai,Low,Clear
1607,10,9.15,20,62,5.97,1.0,3.8,Chinese,Low,Clear
1608,1,7.53,23,21,18.3,1.0,3.5,Mexican,Low,Clear
1609,8,0.89,33,65,28.7,2.0,4.2,Indian,High,Rain
1610,16,6.02,22,31,23.26,1.0,4.2,Chinese,Medium,Clear
1611,2,2.04,20,46,53.63,1.0,4.8,Thai,High,Clear
1612,23,8.2,5,40,48.32,1.2,3.6,Chinese,Medium,Rain
1613,5,6.24,6,36,39.42,1.5,3.9,Mexican,Low,Clear
1614,4,9.39,19,27,23.59,1.0,3.1,American,Low,Clear
1615,4,12.18,32,26,43.54,1.5,4.9,American,High,Clear
1616,21,4.85,5,85,51.4,1.0,4.3,Indian,Low,Clear
1617,14,14.45,9,15,37.72,1.0,4.0,American,Medium,Clear
1618,22,8.27,26,47,48.15,1.0,3.5,Chinese,Medium,Clear
1619,16,9.47,17,28,46.2,1.2,3.6,Mexican,Low,Clear
1620,8,10.37,5,78,36.45,1.0,4.4,Chinese,Low,Rain
1621,2,10.17,20,57,22.17,1.2,3.6,Chinese,Low,Storm
1622,19,7.91,26,72,46.02,1.0,4.3,Indian,Low,Storm
1623,16,6.72,36,55,16.37,1.2,5.0,American,Low,Clear
1624,9,1.28,20,82,47.87,1.0,4.0,American,Medium,Clear
1625,2,0.82,19,53,49.25,1.0,3.7,American,Medium,Clear
1626,17,5.69,16,15,50.22,1.0,4.4,Thai,Medium,Clear
1627,17,5.34,5,55,31.01,1.2,3.6,Chinese,Low,Clear
1628,16,6.12,21,59,15.59,1.0,5.0,Mexican,Medium,Clear
1629,23,2.51,32,27,10.48,1.5,4.9,Mexican,Low,Clear
1630,2,11.2,11,85,45.88,1.2,4.1,Chinese,High,Rain
1631,2,12.93,13,23,53.74,1.0,3.8,Italian,Medium,Clear
1632,5,14.11,26,77,40.8,2.0,4.0,Chinese,Low,Rain
1633,12,7.64,30,37,12.93,1.2,4.1,Thai,Low,Clear
1634,23,10.66,16,68,56.42,1.0,4.4,American,Medium,Rain
1635,14,12.91,11,61,59.4,1.0,4.7,Chinese,Medium,Clear
1636,8,6.57,19,53,28.84,1.0,3.7,Thai,Low,Clear
1637,3,4.99,25,40,37.72,1.0,4.7,Italian,Medium,Clear
1638,13,14.08,18,15,47.75,1.0,4.5,Chinese,Low,Rain
1639,4,7.98,6,28,45.5,1.0,3.9,American,Low,Clear
1640,1,7.71,12,88,58.23,1.2,3.7,Indian,Low,Clear
1641,10,3.09,10,79,11.32,1.0,4.3,Mexican,High,Clear
1642,8,2.07,37,83,36.94,1.5,3.7,Italian,Low,Clear
1643,23,12.71,10,81,43.06,1.0,4.7,Indian,Medium,Clear
1644,2,9.4,30,63,53.96,1.0,3.6,Mexican,Medium,Clear
1645,8,5.22,18,64,53.08,1.2,4.5,Indian,Low,Storm
1646,2,3.28,12,72,58.79,1.2,4.2,Chinese,High,Clear
1647,1,8.55,17,67,33.16,1.0,3.9,Chinese,Medium,Storm
1648,11,8.97,17,71,50.69,1.0,4.1,Mexican,Low,Clear
1649,9,3.5,32,32,28.5,1.0,4.7,Mexican,Medium,Clear
1650,8,12.85,22,30,28.23,1.0,3.6,Chinese,High,Clear
1651,14,1.72,23,16,18.93,1.0,4.0,Chinese,High,Rain
1652,7,5.66,36,27,50.0,1.2,3.8,Thai,Medium,Clear
1653,4,10.37,26,59,59.22,1.0,4.2,Mexican,Medium,Rain
1654,10,4.47,6,86,19.1,1.0,3.9,Mexican,Low,Clear
1655,1,12.5,17,57,8.09,1.0,3.3,Thai,High,Clear
1656,23,11.23,27,86,49.85,1.0,3.7,Mexican,Low,Clear
1657,14,11.94,29,68,39.11,1.0,5.0,American,Low,Rain
1658,5,2.23,32,88,57.78,1.0,4.3,Thai,High,Clear
1659,7,2.54,15,45,18.87,1.0,4.3,American,Low,Clear
1660,4,4.65,37,23,8.91,1.2,4.1,Chinese,Medium,Clear
1661,15,8.01,28,87,32.08,1.0,4.2,American,Medium,Clear
1662,17,11.35,6,62,9.7,1.5,4.0,Italian,High,Rain
1663,5,12.63,34,32,19.4,1.0,4.5,Chinese,Low,Clear
1664,4,10.71,21,25,11.93,1.0,4.3,Italian,Medium,Clear
1665,15,13.96,38,76,17.33,1.2,3.6,Indian,Low,Clear
1666,12,11.21,26,33,10.84,1.5,4.3,Italian,Low,Clear
1667,4,4.94,9,88,57.46,1.0,3.0,Indian,High,Clear
1668,12,4.34,20,38,20.32,1.2,4.4,Italian,Medium,Clear
1669,16,10.59,17,27,29.41,1.5,3.5,Indian,Low,Clear
1670,17,3.3,30,60,54.42,1.2,4.2,Indian,Low,Clear
1671,7,1.84,35,67,42.25,1.0,3.6,Chinese,Low,Clear
1672,12,8.22,27,43,38.99,1.5,4.2,Mexican,Medium,Clear
1673,18,12.41,16,50,43.81,1.2,4.5,Mexican,Low,Clear
1674,2,1.97,18,85,50.59,1.2,5.0,Chinese,Low,Clear
1675,23,11.98,22,31,53.27,1.2,3.4,Indian,Low,Rain
1676,7,12.27,31,62,40.35,2.0,4.7,Mexican,High,Clear
1677,1,7.49,32,38,53.95,1.0,4.3,Mexican,Medium,Rain
1678,7,1.33,22,68,34.45,1.0,4.0,Italian,Medium,Clear
1679,12,3.03,20,15,20.25,1.0,4.6,American,Low,Clear
1680,12,10.76,20,81,53.4,1.0,4.1,Chinese,Medium,Clear
1681,0,10.82,17,20,34.78,1.0,4.6,American,High,Clear
1682,5,13.53,33,69,54.84,1.0,3.7,Indian,Medium,Clear
1683,23,8.95,13,52,7.21,1.0,3.9,Italian,Low,Storm
1684,18,2.3,30,47,26.86,1.2,4.7,Mexican,High,Clear
1685,15,2.26,32,22,57.13,1.5,4.9,Thai,Medium,Clear
1686,7,10.96,17,34,18.73,1.0,4.2,Italian,Low,Clear
1687,0,3.16,13,69,56.78,1.5,2.8,Chinese,Medium,Storm
1688,15,5.26,18,62,57.46,1.0,4.1,Indian,Low,Clear
1689,8,7.56,16,70,53.52,1.5,4.2,Italian,Low,Clear
1690,12,0.86,36,24,36.0,1.5,4.1,Italian,High,Clear
1691,10,4.11,7,66,40.58,1.0,4.4,Italian,Medium,Rain
1692,12,6.41,20,64,52.83,1.0,4.0,Mexican,Medium,Clear
1693,20,4.55,24,48,47.67,1.0,4.6,Indian,High,Clear
1694,9,2.48,36,50,39.66,1.5,3.6,Mexican,Medium,Rain
1695,3,11.06,27,75,59.02,1.5,4.8,Italian,Medium,Clear
1696,5,12.29,21,30,42.71,1.0,5.0,Mexican,High,Storm
1697,6,4.23,20,32,58.65,1.0,3.7,Mexican,Medium,Clear
1698,4,11.73,12,85,8.16,1.0,3.7,Chinese,Low,Clear
1699,10,6.09,23,61,12.64,1.0,4.4,American,High,Clear
1700,12,7.85,34,46,29.83,2.0,3.6,American,Low,Rain
1701,18,12.91,38,57,26.17,1.0,4.0,Chinese,Low,Clear
1702,22,11.37,18,54,48.05,1.5,4.8,Chinese,Low,Clear
1703,9,12.17,26,79,13.83,1.5,4.6,Thai,Medium,Rain
1704,9,2.48,21,49,58.69,2.0,5.0,Mexican,High,Clear
1705,10,1.51,19,83,22.33,1.0,4.3,Thai,Medium,Rain
1706,20,13.45,36,64,28.59,1.0,3.9,Mexican,Low,Clear
1707,6,6.12,17,26,20.11,1.0,4.2,Indian,Low,Clear
1708,17,4.67,25,72,36.86,1.2,4.1,American,Medium,Clear
1709,3,11.01,37,77,8.22,1.2,4.1,Mexican,Low,Clear
1710,1,12.63,31,87,13.23,1.0,4.2,Indian,Medium,Rain
1711,13,13.01,39,63,46.02,1.2,3.7,Thai,Medium,Clear
1712,12,5.08,20,50,15.26,1.0,4.3,American,Medium,Rain
1713,11,12.86,32,68,17.95,1.0,3.5,Indian,Medium,Clear
1714,6,1.09,38,61,48.61,1.0,3.8,Indian,Low,Clear
1715,1,1.22,5,46,10.13,1.0,4.1,Chinese,Medium,Clear
1716,12,9.54,35,67,29.06,1.0,3.1,Italian,Low,Clear
1717,13,1.42,37,46,6.27,1.0,4.6,Italian,Low,Clear
1718,16,5.21,37,76,24.07,1.5,3.2,Italian,Medium,Clear
1719,8,10.25,22,51,43.44,1.2,4.5,Indian,Low,Storm
1720,16,5.39,27,52,9.96,1.0,3.6,Mexican,Low,Clear
1721,7,3.1,27,44,53.86,1.2,4.0,Thai,Low,Clear
1722,1,4.58,19,72,55.02,1.0,4.5,Italian,Medium,Clear
1723,23,7.13,30,46,10.77,1.0,5.0,Mexican,Low,Clear
1724,12,7.39,34,80,59.49,1.2,4.3,American,Low,Rain
1725,2,11.85,29,65,21.36,1.2,3.2,Thai,Low,Clear
1726,15,11.38,20,25,9.63,1.2,4.7,Thai,Medium,Clear
1727,5,7.12,18,73,5.28,1.2,4.1,Italian,Medium,Clear
1728,18,12.76,21,34,27.47,1.2,4.2,Indian,Medium,Clear
1729,6,2.16,16,51,39.64,1.0,4.5,Chinese,Medium,Clear
1730,9,4.2,33,87,23.27,1.5,3.1,Indian,Medium,Clear
1731,8,12.51,36,63,51.02,1.0,4.2,Thai,High,Clear
1732,1,5.98,28,33,44.41,1.5,4.0,Mexican,Low,Clear
1733,14,14.73,17,69,24.26,1.0,4.8,American,Medium,Rain
1734,4,7.26,24,54,45.39,1.0,4.6,Thai,Medium,Clear
1735,21,11.98,19,21,56.73,1.2,3.4,Indian,Medium,Clear
1736,3,6.33,8,19,10.12,1.0,4.8,Thai,Medium,Clear
1737,19,6.66,38,56,21.84,1.5,4.4,Chinese,High,Clear
1738,3,6.05,32,62,30.48,1.0,3.4,Chinese,High,Clear
1739,17,10.93,6,21,32.39,1.2,4.2,American,Medium,Rain
1740,3,8.44,34,25,34.82,1.0,4.7,Italian,Medium,Clear
1741,16,14.18,30,87,21.53,1.0,3.6,Indian,Medium,Clear
1742,11,4.14,30,63,41.7,1.0,4.9,Thai,Medium,Clear
1743,21,1.96,24,44,40.48,1.2,3.4,Indian,High,Clear
1744,16,6.2,32,55,36.78,1.2,3.8,Chinese,Medium,Rain
1745,9,9.44,24,17,11.26,1.0,3.7,Mexican,Low,Clear
1746,21,12.98,15,54,31.23,2.0,4.9,Indian,Medium,Clear
1747,0,5.52,14,65,24.59,1.2,4.0,Chinese,Medium,Rain
1748,21,9.98,27,46,32.01,1.5,3.6,Mexican,High,Rain
1749,23,5.58,23,62,55.7,1.0,4.4,Italian,High,Rain
1750,17,9.45,22,85,31.43,1.0,4.5,Italian,High,Clear
1751,17,13.33,31,85,5.77,1.0,4.5,Chinese,Medium,Clear
1752,13,3.85,10,34,29.14,1.0,4.1,Chinese,Low,Clear
1753,14,6.36,14,49,50.14,1.0,4.3,Italian,Medium,Clear
1754,11,14.9,6,38,47.9,1.0,3.9,Chinese,Low,Clear
1755,3,13.09,28,54,33.24,1.0,5.0,American,High,Rain
1756,2,8.69,32,66,18.74,1.2,4.8,Indian,Medium,Clear
1757,19,7.99,32,53,30.58,2.0,4.7,American,High,Clear
1758,11,4.63,6,82,36.0,1.5,4.6,Mexican,Low,Clear
1759,6,8.0,9,75,59.99,1.0,4.5,Chinese,Low,Clear
1760,10,12.8,15,79,40.43,1.0,3.6,Chinese,Medium,Clear
1761,0,10.44,14,76,43.18,1.0,4.5,Mexican,Low,Rain
1762,5,4.71,6,16,32.03,1.0,4.3,Indian,Medium,Rain
1763,14,3.42,19,20,24.5,1.0,4.8,Italian,Medium,Clear
1764,14,4.35,11,89,49.71,1.0,4.6,American,Medium,Rain
1765,18,2.96,24,57,32.22,1.0,4.5,Indian,Low,Clear
1766,10,1.89,38,54,59.71,1.2,3.4,Italian,High,Clear
1767,22,6.58,39,53,30.14,1.2,4.2,Italian,Medium,Clear
1768,1,2.14,38,42,8.74,1.0,3.9,Chinese,High,Clear
1769,13,2.99,26,77,42.54,1.0,4.3,Mexican,Low,Storm
1770,1,8.44,35,78,7.57,1.5,4.0,Thai,Low,Clear
1771,3,2.89,27,26,18.78,1.0,4.1,Chinese,High,Clear
1772,16,1.43,23,55,24.46,1.0,4.4,Thai,Low,Rain
1773,2,5.1,8,43,45.67,1.0,4.0,Mexican,Medium,Clear
1774,12,3.69,28,37,32.18,1.0,4.3,Chinese,High,Clear
1775,8,7.97,24,65,6.58,1.0,3.4,American,Medium,Clear
1776,6,1.98,32,59,38.93,1.5,3.8,Chinese,Low,Clear
1777,14,11.4,21,36,27.63,1.0,4.5,American,Low,Clear
1778,22,13.64,23,24,55.7,1.0,3.6,Thai,Medium,Storm
1779,10,11.28,39,21,32.48,1.0,4.8,Indian,Medium,Clear
1780,19,8.23,36,87,43.99,1.2,4.7,Indian,Low,Clear
1781,1,12.98,39,29,17.04,1.0,4.1,Thai,Medium,Clear
1782,14,10.58,34,60,46.85,1.0,5.0,Thai,Medium,Clear
1783,13,0.65,21,75,44.65,1.0,4.8,Chinese,High,Rain
1784,19,6.21,33,75,54.72,1.0,3.7,Indian,Low,Rain
1785,21,12.84,10,65,6.86,1.0,4.6,Italian,Medium,Clear
1786,10,5.51,21,52,29.61,1.0,4.2,American,High,Clear
1787,2,1.01,21,26,42.35,1.2,3.8,Thai,Medium,Rain
1788,16,11.32,18,80,10.23,2.0,3.7,Mexican,Medium,Clear
1789,11,12.13,28,68,27.58,1.0,4.7,American,Low,Clear
1790,23,2.83,36,53,56.82,1.0,3.9,Chinese,Low,Clear
1791,20,8.29,18,53,28.98,1.0,4.1,Indian,Medium,Clear
1792,14,3.28,31,44,59.2,1.2,3.7,Indian,Low,Clear
1793,15,10.93,23,62,8.13,1.0,3.8,Italian,High,Clear
1794,4,4.44,35,45,44.48,1.2,4.1,Indian,High,Clear
1795,19,5.09,13,39,36.96,1.2,4.4,Chinese,Low,Clear
1796,5,12.75,21,82,32.53,1.5,2.9,Chinese,Low,Clear
1797,18,7.41,23,65,58.4,1.5,4.2,Mexican,High,Clear
1798,4,10.21,8,27,12.13,1.2,3.8,American,Medium,Rain
1799,2,6.33,15,77,54.28,1.0,4.9,American,Medium,Storm
1800,0,4.82,26,56,43.02,1.0,5.0,American,Medium,Clear
1801,5,9.57,8,68,19.24,1.0,4.0,Mexican,Low,Clear
1802,14,2.75,21,81,54.59,1.0,3.3,Mexican,High,Storm
1803,1,5.91,12,70,28.61,1.2,4.3,Mexican,Medium,Clear
1804,2,3.53,38,33,49.78,1.0,4.1,Italian,Low,Rain
1805,16,10.59,15,60,26.39,1.2,5.0,Mexican,Low,Storm
1806,23,14.19,35,29,51.8,1.0,5.0,Indian,High,Clear
1807,11,14.93,15,46,40.01,1.2,4.6,Thai,Medium,Clear
1808,17,7.03,25,63,12.76,1.0,3.9,Italian,Low,Storm
1809,14,4.16,34,35,40.73,1.0,4.5,Indian,Low,Clear
1810,11,6.92,14,79,15.52,1.0,4.3,American,Low,Clear
1811,15,12.79,30,84,27.66,1.5,4.3,Chinese,High,Clear
1812,7,3.49,31,41,14.37,1.0,3.4,American,Medium,Clear
1813,13,14.31,12,37,6.21,1.0,4.7,Mexican,Medium,Storm
1814,16,5.46,12,61,16.65,1.0,4.3,Chinese,High,Clear
1815,20,14.79,12,26,34.5,1.2,4.1,American,Medium,Clear
1816,7,12.66,38,80,31.49,1.0,3.9,Italian,Medium,Rain
1817,14,12.22,20,19,32.58,2.0,3.8,Mexican,High,Rain
1818,13,5.11,17,23,18.62,1.0,4.4,American,Low,Storm
1819,17,0.63,27,34,42.68,1.0,3.3,Chinese,High,Clear
1820,19,6.04,16,77,43.73,1.2,4.6,Indian,Low,Storm
1821,6,4.88,31,86,24.69,1.0,3.7,American,Medium,Clear
1822,2,1.04,26,87,53.46,1.5,3.2,Italian,Low,Rain
1823,11,7.83,36,85,40.42,1.0,5.0,Chinese,High,Clear
1824,20,6.34,31,44,44.22,2.0,3.8,American,Medium,Storm
1825,23,9.7,6,30,20.25,1.2,3.8,Indian,Low,Clear
1826,2,9.51,37,19,5.03,1.5,4.8,Mexican,Low,Clear
1827,19,2.25,30,43,52.6,1.0,5.0,Mexican,Medium,Clear
1828,13,14.67,32,61,50.23,1.0,3.4,Mexican,Medium,Rain
1829,14,3.21,23,36,11.78,1.2,3.7,Thai,Medium,Rain
1830,13,6.96,9,71,25.58,1.2,3.8,Chinese,High,Clear
1831,6,7.58,37,49,41.37,1.0,4.7,Thai,High,Clear
1832,16,12.29,24,74,40.87,1.0,5.0,Indian,Medium,Rain
1833,11,1.94,34,84,52.32,1.0,3.7,Indian,Medium,Clear
1834,19,6.72,12,74,12.71,1.2,4.9,American,Low,Clear
1835,3,9.61,21,72,28.65,1.0,3.8,Mexican,High,Rain
1836,8,3.62,5,17,10.35,1.0,4.4,Chinese,Low,Clear
1837,5,9.6,7,48,26.43,1.0,3.6,Thai,Low,Clear
1838,15,13.89,30,59,5.83,1.0,4.1,Thai,Medium,Clear
1839,21,14.96,35,64,54.41,1.0,4.1,Mexican,High,Rain
1840,21,0.97,12,16,33.99,2.0,4.0,Thai,Medium,Clear
1841,20,3.92,12,29,51.74,1.0,4.4,Mexican,High,Clear
1842,20,5.0,39,51,8.29,1.5,3.7,American,Low,Clear
1843,1,6.29,32,29,17.51,1.0,3.8,American,Medium,Clear
1844,23,4.01,8,74,19.27,1.0,4.4,American,Low,Clear
1845,7,3.45,20,78,26.27,1.0,4.9,Italian,Medium,Clear
1846,10,14.34,17,66,49.16,1.2,4.2,Italian,Medium,Clear
1847,12,13.82,24,37,26.26,1.2,4.5,Thai,Medium,Clear
1848,16,1.18,9,51,16.26,1.0,4.6,Chinese,Low,Clear
1849,7,5.41,24,55,8.57,1.0,4.6,Chinese,Medium,Clear
1850,20,6.37,28,71,9.37,1.5,3.7,American,Low,Storm
1851,17,3.97,38,39,46.8,2.0,3.8,Indian,Low,Clear
1852,17,9.62,38,51,29.46,1.0,3.9,Chinese,Low,Rain
1853,13,9.79,23,54,44.94,1.2,5.0,Thai,Low,Storm
1854,14,12.83,21,60,42.53,1.0,4.5,Italian,Low,Clear
1855,5,11.24,9,74,12.44,1.0,4.4,Thai,Low,Clear
1856,10,8.37,29,33,12.86,1.0,4.4,Thai,Low,Clear
1857,12,9.98,22,23,46.54,1.0,3.5,Italian,Medium,Clear
1858,0,4.47,12,83,44.67,1.5,5.0,Mexican,Medium,Clear
1859,5,9.1,31,19,25.79,1.0,4.4,American,High,Clear
1860,8,7.59,19,40,9.26,1.0,4.6,Thai,Medium,Rain
1861,7,2.43,17,33,5.67,1.5,3.3,Indian,Low,Rain
1862,10,4.02,20,44,20.85,1.0,4.6,American,Medium,Clear
1863,21,4.73,26,62,5.51,1.0,4.0,Italian,Low,Clear
1864,18,13.9,24,30,17.65,1.2,3.5,Indian,Medium,Clear
1865,23,3.84,17,85,28.07,1.0,3.7,Chinese,Low,Clear
1866,8,4.69,24,32,11.68,1.0,3.6,Mexican,Medium,Clear
1867,16,5.86,6,70,10.74,1.0,3.6,Thai,Medium,Clear
1868,11,10.12,39,35,54.3,1.0,4.2,Italian,High,Storm
1869,13,2.21,23,45,37.2,1.5,4.0,Mexican,Low,Clear
1870,14,14.33,10,15,56.4,1.2,4.4,Thai,High,Clear
1871,15,13.05,18,17,24.02,1.0,5.0,Thai,Medium,Rain
1872,21,8.87,8,39,42.24,1.0,4.1,American,High,Clear
1873,21,10.27,26,22,16.26,2.0,3.1,Indian,Medium,Clear
1874,19,0.74,38,79,39.01,1.0,4.1,American,Medium,Clear
1875,0,5.41,31,76,12.13,1.0,4.8,Mexican,Medium,Clear
1876,9,12.04,11,21,5.11,2.0,4.2,Italian,High,Rain
1877,7,1.62,7,21,56.23,2.0,5.0,Mexican,Medium,Clear
1878,17,4.59,37,22,35.52,1.0,4.4,Italian,Medium,Clear
1879,0,8.99,6,33,55.98,1.0,3.3,Mexican,Medium,Clear
1880,1,4.22,20,31,23.36,1.0,4.3,American,Medium,Rain
1881,0,14.04,29,25,23.03,1.0,4.3,Mexican,High,Clear
1882,0,2.4,19,63,27.04,1.2,4.7,Chinese,Low,Rain
1883,8,12.06,28,25,43.83,1.0,5.0,American,Low,Clear
1884,12,7.87,19,55,36.12,1.0,4.7,Mexican,Medium,Clear
1885,0,11.38,35,76,55.89,1.0,4.4,Mexican,Medium,Clear
1886,12,5.01,18,66,6.4,2.0,4.5,Indian,Low,Rain
1887,19,7.96,18,80,43.95,1.0,4.1,American,Medium,Clear
1888,21,12.92,10,82,23.17,1.0,3.5,Indian,Medium,Clear
1889,6,7.27,18,89,14.91,2.0,4.2,American,Low,Clear
1890,1,5.72,21,81,33.07,1.0,4.4,Italian,Medium,Clear
1891,5,8.27,22,54,32.78,1.0,3.6,American,High,Clear
1892,6,10.9,24,19,12.54,1.0,4.9,American,Medium,Clear
1893,13,6.93,21,36,16.1,1.0,4.7,Mexican,Medium,Clear
1894,17,14.11,20,51,27.45,1.0,3.5,Chinese,Low,Clear
1895,14,4.78,36,25,27.48,1.0,4.9,Thai,High,Rain
1896,1,7.39,13,58,22.47,1.0,4.0,American,Medium,Rain
1897,9,11.48,31,67,13.17,1.0,3.8,Indian,Medium,Clear
1898,22,10.49,37,75,5.24,1.0,4.7,Chinese,Low,Clear
1899,11,13.02,14,81,58.36,1.0,4.2,American,Medium,Clear
1900,16,14.95,21,27,56.89,1.0,5.0,Chinese,Medium,Clear
1901,7,6.69,21,25,31.6,1.0,3.8,Italian,High,Rain
1902,10,2.11,22,25,59.73,1.5,3.3,Chinese,Low,Clear
1903,2,0.94,27,21,42.05,1.0,4.1,Italian,Low,Storm
1904,5,11.04,38,31,8.79,1.0,4.6,Chinese,Low,Clear
1905,8,13.17,12,62,11.47,1.2,3.7,Chinese,Medium,Clear
1906,5,3.7,17,28,55.39,1.0,3.5,Indian,Low,Clear
1907,8,2.8,27,77,39.65,1.2,4.3,Thai,High,Clear
1908,6,1.4,24,78,51.38,1.2,3.5,Indian,Low,Rain
1909,8,12.43,26,89,54.4,1.2,4.4,Mexican,Medium,Rain
1910,17,5.02,27,79,29.64,1.2,4.0,Chinese,Medium,Clear
1911,11,6.32,39,48,7.67,1.0,4.4,Italian,Medium,Clear
1912,7,7.79,7,23,15.36,1.2,3.5,Chinese,High,Clear
1913,7,12.67,38,51,8.66,1.0,4.8,American,Medium,Clear
1914,17,9.94,37,44,15.38,1.0,4.1,Italian,Low,Clear
1915,19,9.42,21,55,27.58,1.5,4.6,American,Low,Clear
1916,14,3.05,23,59,11.5,1.0,4.7,Mexican,High,Clear
1917,6,7.94,34,61,14.17,2.0,3.6,American,High,Rain
1918,10,10.87,27,21,29.52,1.0,4.6,Mexican,Low,Clear
1919,19,14.61,19,28,23.71,1.0,3.5,Mexican,Medium,Clear
1920,15,3.42,18,62,30.72,1.0,3.5,Mexican,Medium,Clear
1921,3,0.64,6,20,28.6,1.2,5.0,American,Medium,Rain
1922,5,1.59,22,48,40.45,1.0,4.8,Mexican,High,Rain
1923,21,5.95,10,60,56.55,1.0,5.0,Mexican,Low,Rain
1924,2,12.4,36,73,10.93,1.0,4.0,Indian,Medium,Clear
1925,8,0.6,25,84,10.46,1.2,4.3,Thai,Medium,Rain
1926,9,7.12,32,22,51.9,1.0,4.5,Chinese,Medium,Clear
1927,13,5.27,31,38,32.85,1.5,4.2,Mexican,Medium,Clear
1928,10,1.26,6,81,47.15,1.0,3.8,Italian,Medium,Storm
1929,17,7.03,37,18,16.85,1.0,3.8,Italian,Low,Storm
1930,21,4.19,20,15,50.59,1.0,4.3,Indian,Medium,Clear
1931,11,5.6,26,48,55.81,2.0,3.7,American,Medium,Clear
1932,22,10.73,17,23,39.95,1.0,3.7,American,Low,Clear
1933,11,8.06,6,77,10.82,1.0,4.4,American,Low,Rain
1934,12,2.31,18,24,54.24,1.2,4.2,Mexican,Medium,Rain
1935,12,14.44,32,24,48.59,1.0,4.7,Thai,Low,Clear
1936,18,9.72,11,64,46.3,1.2,4.0,Thai,Medium,Rain
1937,18,11.61,22,58,7.02,1.0,3.9,American,High,Clear
1938,22,1.65,8,62,48.94,1.0,4.4,American,Low,Storm
1939,13,1.18,34,20,12.59,1.0,3.8,Chinese,Medium,Storm
1940,3,0.78,28,38,17.23,1.0,3.9,Thai,Medium,Clear
1941,12,3.24,24,72,36.74,1.2,3.9,Mexican,Medium,Clear
1942,7,6.51,35,78,19.57,1.2,4.1,Mexican,Low,Clear
1943,22,14.07,28,70,41.37,1.0,5.0,Italian,High,Clear
1944,20,7.13,11,26,38.44,1.5,3.5,Italian,Medium,Rain
1945,22,4.71,30,49,10.95,1.0,4.8,Chinese,Low,Clear
1946,18,8.65,17,85,41.08,1.0,4.6,Indian,Medium,Clear
1947,11,2.12,12,20,55.82,1.2,5.0,Mexican,Medium,Storm
1948,17,9.34,9,79,13.86,1.2,5.0,Italian,High,Clear
1949,5,8.74,17,74,37.84,1.0,4.9,American,High,Clear
1950,17,11.98,33,82,23.8,1.2,4.7,Mexican,Low,Clear
1951,18,14.81,24,43,30.28,1.0,3.5,Mexican,Medium,Rain
1952,21,4.14,18,52,20.79,1.2,3.6,Mexican,High,Rain
1953,4,7.89,36,36,24.48,1.5,4.4,Thai,Medium,Clear
1954,23,13.68,31,22,6.59,1.0,3.4,Italian,Medium,Rain
1955,8,11.89,29,77,58.99,1.0,4.5,Chinese,Medium,Storm
1956,2,7.57,8,27,39.36,1.2,3.1,Italian,Low,Rain
1957,9,14.21,25,41,32.54,1.2,4.8,American,Medium,Clear
1958,18,1.33,22,32,26.1,1.0,4.0,American,High,Clear
1959,2,14.0,19,32,34.67,1.0,4.3,Indian,Low,Clear
1960,21,1.23,28,76,25.91,2.0,3.8,Italian,Medium,Rain
